product_id,category,sales,rating,review_count,views,added_to_cart,wishlist_adds_product,product_availability
prod_8511,meat,1785,4.1,264,5508,357,150,Chhattisgarh
prod_8512,meat,1034,4.4,397,6271,200,71,Dadra & Nagar Haveli
prod_8513,beverages,201,4.7,204,3527,175,247,Andhra Pradesh
prod_8514,beverages,125,4.6,281,5541,405,131,Madhya Pradesh
prod_8515,snacks,1199,4.5,474,2621,305,252,Dadra & Nagar Haveli
prod_8516,snacks,738,4.5,497,2765,246,75,Goa
prod_8517,fruits,866,4.8,445,5446,171,310,Haryana
prod_8518,fruits,392,3.6,250,1988,185,355,Andhra Pradesh
prod_8519,fruits,1297,4.2,480,834,168,174,Madhya Pradesh
prod_8520,fruits,1941,3.8,184,2375,374,232,Himachal Pradesh
prod_8521,fruits,1400,4.8,458,4506,156,59,Goa
prod_8522,fruits,907,3.9,427,6613,339,219,Gujarat
prod_8523,fruits,626,4.5,378,5243,338,166,Lakshadweep
prod_8524,fruits,1331,4.4,143,3486,457,345,Daman & Diu
prod_8525,fruits,150,4.0,486,1575,225,63,Goa
prod_8526,fruits,1242,4.3,340,7254,290,278,Karnataka
prod_8527,vegetables,288,4.2,137,7966,194,173,Chandigarh
prod_8528,vegetables,1985,4.1,95,3934,422,319,Dadra & Nagar Haveli
prod_8529,vegetables,888,3.9,236,5559,210,75,Lakshadweep
prod_8530,vegetables,221,4.9,233,6587,109,221,Daman & Diu
prod_8531,vegetables,872,3.7,458,6693,465,373,Goa
prod_8532,vegetables,216,4.1,225,3613,212,388,Chhattisgarh
prod_8533,vegetables,266,4.8,323,6787,211,398,Jammu & Kashmir
prod_8534,vegetables,1229,3.6,134,1663,458,221,Karnataka
prod_8535,grains,1133,3.5,301,2371,275,216,Bihar
prod_8536,grains,1826,4.5,407,6583,143,185,Delhi
prod_8537,grains,500,4.0,308,1227,114,173,Jammu & Kashmir
prod_8538,dairy,566,3.8,193,1555,322,145,Assam
prod_8539,dairy,1137,4.5,132,5651,445,307,Delhi
prod_8540,dairy,625,4.3,203,2650,146,185,Chandigarh
prod_8541,meat,256,3.9,262,6568,286,325,Andaman and Nicobar Islands
prod_8542,meat,1713,3.9,317,847,284,330,Jammu & Kashmir
prod_8543,beverages,1333,3.5,140,828,209,85,Andaman and Nicobar Islands
prod_8544,beverages,1603,3.7,77,2307,159,265,Dadra & Nagar Haveli
prod_8545,snacks,329,4.1,479,3736,231,372,Kerala
prod_8546,snacks,204,4.4,159,5853,447,288,Karnataka
prod_8547,fruits,1615,3.8,478,5010,427,215,Chhattisgarh
prod_8548,fruits,110,3.9,103,3616,104,63,Daman & Diu
prod_8549,fruits,1809,3.6,464,1613,143,295,Goa
prod_8550,fruits,1897,4.4,314,5895,452,75,Arunachal Pradesh
prod_8551,fruits,560,4.5,207,5764,326,220,Goa
prod_8552,fruits,176,3.6,331,5174,376,397,Jammu & Kashmir
prod_8553,fruits,759,4.0,195,2534,299,237,Arunachal Pradesh
prod_8554,fruits,649,3.6,464,4934,441,394,Himachal Pradesh
prod_8555,fruits,1212,4.2,65,2732,310,230,Himachal Pradesh
prod_8556,fruits,243,3.7,209,7439,478,66,Haryana
prod_8557,vegetables,1988,4.4,75,1601,404,346,Haryana
prod_8558,vegetables,1508,4.4,274,6169,354,160,Kerala
prod_8559,vegetables,388,4.1,500,3748,492,207,Haryana
prod_8560,vegetables,1639,4.9,497,1295,224,397,Goa
prod_8561,vegetables,1320,3.9,76,2475,368,85,Andhra Pradesh
prod_8562,vegetables,1343,3.9,177,4837,208,134,Lakshadweep
prod_8563,vegetables,943,4.3,157,7395,139,59,Jammu & Kashmir
prod_8564,vegetables,708,4.1,158,6282,319,183,Chandigarh
prod_8565,grains,133,3.6,242,7568,250,364,Goa
prod_8566,grains,981,4.8,245,1897,440,344,Kerala
prod_8567,grains,1763,4.4,361,2192,490,202,Goa
prod_8568,dairy,1192,4.8,105,6563,341,376,Delhi
prod_8569,dairy,262,4.8,376,7899,256,282,Chhattisgarh
prod_8570,dairy,1154,4.4,355,7737,198,203,Daman & Diu
prod_8571,meat,1020,4.8,452,2726,353,367,Himachal Pradesh
prod_8572,meat,1658,3.9,106,1642,343,131,Delhi
prod_8573,beverages,1652,4.8,145,5467,398,192,Madhya Pradesh
prod_8574,beverages,310,4.1,390,7604,232,270,Daman & Diu
prod_8575,snacks,872,4.4,450,7984,156,89,Chandigarh
prod_8576,snacks,397,4.6,171,2817,416,99,Andhra Pradesh
prod_8577,fruits,179,4.0,338,4168,305,273,Himachal Pradesh
prod_8578,fruits,1852,4.4,188,1210,388,216,Gujarat
prod_8579,fruits,1897,3.6,158,7300,491,86,Daman & Diu
prod_8580,fruits,915,3.7,107,3261,389,99,Karnataka
prod_8581,fruits,944,4.6,165,3016,494,168,Arunachal Pradesh
prod_8582,fruits,1302,4.6,74,7524,476,60,Himachal Pradesh
prod_8583,fruits,1118,4.7,179,5966,239,175,Assam
prod_8584,fruits,532,4.8,164,3834,212,228,Himachal Pradesh
prod_8585,fruits,931,4.3,134,6812,429,228,Daman & Diu
prod_8586,fruits,186,4.1,89,1327,455,276,Jammu & Kashmir
prod_8587,vegetables,1778,3.8,163,5721,479,75,Assam
prod_8588,vegetables,1613,4.1,342,7562,125,288,Himachal Pradesh
prod_8589,vegetables,280,4.2,462,2653,185,138,Arunachal Pradesh
prod_8590,vegetables,849,4.2,262,5894,371,226,Assam
prod_8591,vegetables,1370,4.0,290,1934,239,178,Gujarat
prod_8592,vegetables,1742,4.2,130,1595,227,162,Madhya Pradesh
prod_8593,vegetables,1099,4.2,255,509,226,288,Himachal Pradesh
prod_8594,vegetables,301,4.6,436,6304,122,385,Delhi
prod_8595,grains,917,4.9,56,1468,104,177,Chhattisgarh
prod_8596,grains,1909,4.4,191,5064,230,321,Andhra Pradesh
prod_8597,grains,1172,4.1,289,7426,455,52,Jammu & Kashmir
prod_8598,dairy,1730,4.5,326,2464,250,358,Kerala
prod_8599,dairy,1724,3.7,347,4363,391,289,Jharkhand
prod_8600,dairy,327,4.1,385,2269,254,297,Dadra & Nagar Haveli
prod_8601,meat,1928,4.3,271,5597,371,102,Andhra Pradesh
prod_8602,meat,526,4.7,197,621,129,118,Bihar
prod_8603,beverages,456,3.9,277,4264,288,374,Jharkhand
prod_8604,beverages,274,3.7,406,1919,445,110,Dadra & Nagar Haveli
prod_8605,snacks,229,3.7,462,3118,353,380,Delhi
prod_8606,snacks,1502,3.9,227,6447,241,284,Chhattisgarh
prod_8607,fruits,1602,5.0,122,6663,125,202,Karnataka
prod_8608,fruits,1015,3.9,306,6088,119,257,Goa
prod_8609,fruits,232,4.8,105,2147,355,74,Chandigarh
prod_8610,fruits,1185,3.9,353,2466,276,98,Andhra Pradesh
prod_8611,fruits,484,3.5,165,6919,157,215,Chhattisgarh
prod_8612,fruits,168,3.9,387,794,114,170,Andaman and Nicobar Islands
prod_8613,fruits,1963,4.6,105,3108,437,355,Bihar
prod_8614,fruits,904,4.7,423,7438,251,272,Dadra & Nagar Haveli
prod_8615,fruits,202,4.4,105,6480,487,338,Chhattisgarh
prod_8616,fruits,1634,3.8,297,6006,290,299,Bihar
prod_8617,vegetables,308,4.5,238,1979,128,293,Madhya Pradesh
prod_8618,vegetables,1340,4.8,122,7149,279,313,Daman & Diu
prod_8619,vegetables,1775,4.0,439,878,295,54,Chhattisgarh
prod_8620,vegetables,1594,4.1,376,1520,475,150,Andaman and Nicobar Islands
prod_8621,vegetables,164,4.2,332,4843,376,318,Madhya Pradesh
prod_8622,vegetables,390,4.3,380,7092,154,181,Kerala
prod_8623,vegetables,1055,3.7,442,1711,454,384,Dadra & Nagar Haveli
prod_8624,vegetables,718,4.4,78,856,388,257,Daman & Diu
prod_8625,grains,760,4.6,371,7650,365,56,Madhya Pradesh
prod_8626,grains,1439,4.5,60,765,447,363,Kerala
prod_8627,grains,648,4.6,352,4001,480,376,Dadra & Nagar Haveli
prod_8628,dairy,1335,4.6,198,3449,409,255,Madhya Pradesh
prod_8629,dairy,282,4.6,283,633,268,215,Chhattisgarh
prod_8630,dairy,664,4.4,104,4423,283,289,Goa
prod_8631,meat,259,3.6,487,810,496,114,Gujarat
prod_8632,meat,1384,4.7,361,4105,317,138,Gujarat
prod_8633,beverages,1824,4.8,452,7283,409,363,Andhra Pradesh
prod_8634,beverages,1040,4.1,176,7501,400,70,Lakshadweep
prod_8635,snacks,1796,3.6,331,2951,170,368,Goa
prod_8636,snacks,1881,3.9,184,6751,178,299,Chhattisgarh
prod_8637,fruits,112,4.2,158,7602,267,361,Lakshadweep
prod_8638,fruits,1456,4.3,83,5089,258,346,Karnataka
prod_8639,fruits,1944,4.6,279,2370,346,170,Lakshadweep
prod_8640,fruits,1261,3.6,353,4362,114,354,Chandigarh
prod_8641,fruits,1404,4.8,434,3223,164,57,Andhra Pradesh
prod_8642,fruits,504,4.2,446,6585,362,325,Delhi
prod_8643,fruits,681,4.0,216,3851,148,371,Dadra & Nagar Haveli
prod_8644,fruits,1215,4.6,136,5218,306,96,Delhi
prod_8645,fruits,1133,3.9,446,6006,344,106,Andaman and Nicobar Islands
prod_8646,fruits,1299,4.1,450,2339,254,284,Karnataka
prod_8647,vegetables,883,5.0,198,712,474,239,Haryana
prod_8648,vegetables,710,3.9,357,5300,484,334,Jharkhand
prod_8649,vegetables,109,4.8,206,5586,140,318,Kerala
prod_8650,vegetables,1245,4.9,54,7538,431,74,Kerala
prod_8651,vegetables,1148,3.6,77,5105,177,65,Chandigarh
prod_8652,vegetables,309,4.5,100,1321,193,80,Jammu & Kashmir
prod_8653,vegetables,1370,4.1,212,6575,296,290,Goa
prod_8654,vegetables,1309,4.2,214,4880,208,238,Andhra Pradesh
prod_8655,grains,1613,4.5,302,1154,311,379,Gujarat
prod_8656,grains,379,4.6,269,4941,357,81,Andhra Pradesh
prod_8657,grains,892,4.7,57,4747,182,144,Chandigarh
prod_8658,dairy,328,4.0,86,2276,237,144,Bihar
prod_8659,dairy,606,4.7,386,1867,411,160,Chandigarh
prod_8660,dairy,1475,4.8,180,6146,209,205,Karnataka
prod_8661,meat,388,4.0,378,524,475,321,Arunachal Pradesh
prod_8662,meat,761,4.7,196,1491,400,377,Chandigarh
prod_8663,beverages,1473,4.5,299,7054,462,51,Gujarat
prod_8664,beverages,1119,4.6,446,5319,300,345,Jharkhand
prod_8665,snacks,674,4.8,409,2774,297,176,Karnataka
prod_8666,snacks,1091,4.3,231,6405,386,348,Dadra & Nagar Haveli
prod_8667,fruits,555,4.7,74,4914,429,138,Lakshadweep
prod_8668,fruits,729,3.8,426,7011,151,199,Delhi
prod_8669,fruits,1126,4.3,418,7425,237,88,Delhi
prod_8670,fruits,444,3.7,331,1406,361,67,Haryana
prod_8671,fruits,1286,4.4,162,1986,459,210,Delhi
prod_8672,fruits,1014,3.8,363,3456,402,357,Haryana
prod_8673,fruits,1134,4.3,494,7391,491,243,Karnataka
prod_8674,fruits,419,4.4,419,1378,155,145,Madhya Pradesh
prod_8675,fruits,955,4.4,229,5389,376,163,Goa
prod_8676,fruits,636,4.3,293,1481,270,244,Karnataka
prod_8677,vegetables,1115,3.9,459,6985,413,336,Chandigarh
prod_8678,vegetables,1486,3.7,121,4439,199,382,Dadra & Nagar Haveli
prod_8679,vegetables,636,3.9,65,4668,158,257,Kerala
prod_8680,vegetables,175,5.0,500,5044,483,224,Madhya Pradesh
prod_8681,vegetables,1055,4.2,209,7094,312,329,Chhattisgarh
prod_8682,vegetables,1545,3.7,376,3491,305,159,Daman & Diu
prod_8683,vegetables,1962,4.5,433,7582,209,154,Assam
prod_8684,vegetables,1450,3.6,150,3582,321,209,Gujarat
prod_8685,grains,1400,5.0,305,2379,225,127,Bihar
prod_8686,grains,1449,4.1,335,6832,401,245,Kerala
prod_8687,grains,655,4.2,350,7761,253,394,Daman & Diu
prod_8688,dairy,1972,4.8,418,7253,498,273,Delhi
prod_8689,dairy,1608,4.5,320,2336,174,289,Arunachal Pradesh
prod_8690,dairy,415,3.6,66,6239,489,108,Chandigarh
prod_8691,meat,1531,4.3,98,7855,424,245,Madhya Pradesh
prod_8692,meat,1357,4.2,334,6756,338,248,Andhra Pradesh
prod_8693,beverages,1439,4.7,421,6479,451,312,Gujarat
prod_8694,beverages,1178,4.5,232,7466,115,208,Assam
prod_8695,snacks,1697,3.6,88,6058,420,142,Jammu & Kashmir
prod_8696,snacks,1604,3.8,273,3315,430,126,Andhra Pradesh
prod_8697,fruits,345,4.9,76,1562,226,336,Jharkhand
prod_8698,fruits,1205,4.5,144,579,349,230,Assam
prod_8699,fruits,437,4.2,61,3665,106,109,Bihar
prod_8700,fruits,1073,4.2,149,3971,197,256,Karnataka
prod_8701,fruits,642,4.0,165,1864,155,230,Andhra Pradesh
prod_8702,fruits,481,3.6,431,6174,299,271,Chhattisgarh
prod_8703,fruits,1873,4.8,64,2055,285,362,Andhra Pradesh
prod_8704,fruits,709,3.5,169,4793,329,126,Chhattisgarh
prod_8705,fruits,1341,3.7,242,2980,184,122,Himachal Pradesh
prod_8706,fruits,793,3.8,68,6447,239,211,Chandigarh
prod_8707,vegetables,1280,4.2,148,3111,120,112,Bihar
prod_8708,vegetables,205,3.9,118,7122,354,69,Assam
prod_8709,vegetables,1710,3.9,287,2258,389,269,Assam
prod_8710,vegetables,1107,4.9,113,1638,389,118,Andhra Pradesh
prod_8711,vegetables,976,3.6,481,6285,344,97,Lakshadweep
prod_8712,vegetables,1781,3.7,243,6075,418,318,Goa
prod_8713,vegetables,1394,4.8,279,3185,469,57,Daman & Diu
prod_8714,vegetables,1780,4.4,164,5479,277,88,Assam
prod_8715,grains,1727,4.9,248,3540,485,92,Delhi
prod_8716,grains,130,4.8,475,5910,381,264,Himachal Pradesh
prod_8717,grains,753,3.7,389,6173,413,290,Bihar
prod_8718,dairy,1062,4.2,371,5893,362,94,Himachal Pradesh
prod_8719,dairy,517,4.2,495,4083,349,121,Dadra & Nagar Haveli
prod_8720,dairy,594,3.5,499,2563,118,303,Jharkhand
prod_8721,meat,1161,3.7,332,1081,377,75,Goa
prod_8722,meat,1023,3.8,109,556,443,356,Kerala
prod_8723,beverages,1188,3.7,222,4002,247,57,Karnataka
prod_8724,beverages,701,4.6,359,7721,422,322,Dadra & Nagar Haveli
prod_8725,snacks,680,3.6,221,1071,159,151,Himachal Pradesh
prod_8726,snacks,1061,4.4,220,3991,294,129,Lakshadweep
prod_8727,fruits,1097,3.5,65,3262,440,177,Chhattisgarh
prod_8728,fruits,813,4.9,226,5196,495,233,Chandigarh
prod_8729,fruits,319,4.8,337,6328,210,147,Himachal Pradesh
prod_8730,fruits,1005,4.7,237,779,472,152,Chhattisgarh
prod_8731,fruits,205,4.3,216,6572,301,126,Jammu & Kashmir
prod_8732,fruits,174,4.8,183,6624,280,314,Goa
prod_8733,fruits,1277,4.3,346,1415,103,110,Haryana
prod_8734,fruits,1110,3.7,143,3586,394,69,Jammu & Kashmir
prod_8735,fruits,1749,4.1,316,2393,398,61,Haryana
prod_8736,fruits,239,3.6,459,7877,463,327,Chhattisgarh
prod_8737,vegetables,307,4.6,436,3758,120,358,Lakshadweep
prod_8738,vegetables,488,4.7,260,2969,322,276,Jammu & Kashmir
prod_8739,vegetables,1956,4.7,171,2927,119,53,Haryana
prod_8740,vegetables,1323,4.7,50,4893,231,136,Jharkhand
prod_8741,vegetables,1959,5.0,352,5080,169,292,Kerala
prod_8742,vegetables,1442,4.9,354,2843,167,267,Assam
prod_8743,vegetables,1353,4.1,420,2427,349,159,Madhya Pradesh
prod_8744,vegetables,178,4.8,383,6097,327,179,Andhra Pradesh
prod_8745,grains,413,4.0,472,7478,329,196,Chandigarh
prod_8746,grains,1750,3.6,403,7643,226,315,Lakshadweep
prod_8747,grains,1290,4.1,442,6165,218,256,Delhi
prod_8748,dairy,1168,4.0,144,7809,399,57,Goa
prod_8749,dairy,1463,4.0,339,1630,123,133,Himachal Pradesh
prod_8750,dairy,354,5.0,107,1640,351,165,Lakshadweep
prod_8751,meat,1015,3.7,238,3829,324,214,Dadra & Nagar Haveli
prod_8752,meat,1940,4.0,382,1958,319,252,Karnataka
prod_8753,beverages,546,3.9,387,4566,432,177,Delhi
prod_8754,beverages,159,3.7,362,7474,192,291,Arunachal Pradesh
prod_8755,snacks,1513,4.4,196,6630,446,338,Chandigarh
prod_8756,snacks,1226,3.9,107,1972,251,398,Gujarat
prod_8757,fruits,990,4.4,206,6347,172,143,Daman & Diu
prod_8758,fruits,201,3.6,52,7453,391,191,Karnataka
prod_8759,fruits,1061,4.9,445,3877,367,253,Bihar
prod_8760,fruits,1334,4.1,349,7265,432,201,Jammu & Kashmir
prod_8761,fruits,707,4.1,317,7046,344,339,Goa
prod_8762,fruits,1601,3.9,244,5817,424,348,Andhra Pradesh
prod_8763,fruits,774,4.1,371,3086,281,167,Assam
prod_8764,fruits,241,4.5,146,1847,390,218,Lakshadweep
prod_8765,fruits,1400,4.0,111,2093,108,159,Kerala
prod_8766,fruits,1609,4.2,319,5692,420,241,Madhya Pradesh
prod_8767,vegetables,191,4.2,299,2702,269,155,Kerala
prod_8768,vegetables,1524,3.5,320,7456,197,331,Dadra & Nagar Haveli
prod_8769,vegetables,545,4.5,283,1605,395,378,Andhra Pradesh
prod_8770,vegetables,1161,4.5,333,655,489,379,Bihar
prod_8771,vegetables,1301,3.8,173,3974,234,150,Andhra Pradesh
prod_8772,vegetables,1158,4.4,343,5823,307,87,Andhra Pradesh
prod_8773,vegetables,1678,4.0,429,6694,160,196,Chhattisgarh
prod_8774,vegetables,942,5.0,273,5984,225,331,Daman & Diu
prod_8775,grains,798,4.6,348,1946,445,309,Gujarat
prod_8776,grains,1506,3.6,167,3205,494,228,Chandigarh
prod_8777,grains,1585,4.4,166,4281,106,200,Bihar
prod_8778,dairy,731,3.9,58,3504,393,133,Chhattisgarh
prod_8779,dairy,1736,4.7,55,5094,472,272,Arunachal Pradesh
prod_8780,dairy,453,4.2,360,6413,374,116,Bihar
prod_8781,meat,692,4.9,249,2793,457,389,Jharkhand
prod_8782,meat,413,3.5,476,2240,128,308,Kerala
prod_8783,beverages,1097,4.2,267,2889,346,177,Jharkhand
prod_8784,beverages,1615,4.8,179,5453,148,334,Delhi
prod_8785,snacks,453,4.8,482,1108,191,52,Assam
prod_8786,snacks,988,4.6,425,4843,363,170,Bihar
prod_8787,fruits,1279,4.9,214,6558,426,116,Haryana
prod_8788,fruits,1998,3.9,465,6479,494,164,Chandigarh
prod_8789,fruits,448,4.5,463,5885,373,214,Dadra & Nagar Haveli
prod_8790,fruits,884,4.9,480,534,227,63,Haryana
prod_8791,fruits,1206,3.7,158,5170,254,107,Delhi
prod_8792,fruits,1460,3.5,192,5520,410,144,Dadra & Nagar Haveli
prod_8793,fruits,406,4.0,96,7030,353,213,Kerala
prod_8794,fruits,596,3.6,129,4267,136,196,Dadra & Nagar Haveli
prod_8795,fruits,123,3.7,116,5565,390,243,Dadra & Nagar Haveli
prod_8796,fruits,1671,3.9,420,5907,165,260,Andaman and Nicobar Islands
prod_8797,vegetables,250,4.7,177,6718,126,261,Arunachal Pradesh
prod_8798,vegetables,1492,3.5,150,7743,188,210,Chhattisgarh
prod_8799,vegetables,1140,3.8,268,4074,285,329,Lakshadweep
prod_8800,vegetables,1201,3.7,117,3333,277,231,Chhattisgarh
prod_8801,vegetables,1263,4.1,463,1931,166,376,Arunachal Pradesh
prod_8802,vegetables,324,3.7,168,7143,359,373,Arunachal Pradesh
prod_8803,vegetables,1144,4.0,353,3812,222,69,Karnataka
prod_8804,vegetables,1945,4.5,431,4940,153,333,Dadra & Nagar Haveli
prod_8805,grains,1920,4.3,376,4609,247,122,Madhya Pradesh
prod_8806,grains,132,3.9,391,4999,124,195,Haryana
prod_8807,grains,836,4.6,470,3980,347,92,Andaman and Nicobar Islands
prod_8808,dairy,622,4.5,124,913,461,55,Himachal Pradesh
prod_8809,dairy,1652,3.9,411,6729,337,303,Delhi
prod_8810,dairy,553,3.6,193,5789,285,107,Arunachal Pradesh
prod_8811,meat,878,4.6,246,5877,265,391,Dadra & Nagar Haveli
prod_8812,meat,1999,4.8,206,5609,424,140,Himachal Pradesh
prod_8813,beverages,577,3.5,338,4427,393,229,Haryana
prod_8814,beverages,1815,4.3,305,2523,112,121,Jharkhand
prod_8815,snacks,1153,4.2,485,5520,214,106,Kerala
prod_8816,snacks,271,3.7,324,3138,434,180,Karnataka
prod_8817,fruits,1503,4.8,332,5134,220,200,Chhattisgarh
prod_8818,fruits,1540,4.0,69,4288,411,200,Dadra & Nagar Haveli
prod_8819,fruits,972,5.0,147,4732,431,172,Karnataka
prod_8820,fruits,760,4.7,110,7805,227,147,Bihar
prod_8821,fruits,689,4.3,307,2801,333,137,Goa
prod_8822,fruits,106,4.3,446,506,408,340,Jammu & Kashmir
prod_8823,fruits,979,5.0,299,800,110,360,Kerala
prod_8824,fruits,375,4.1,418,1256,189,286,Chandigarh
prod_8825,fruits,343,3.5,265,747,186,325,Kerala
prod_8826,fruits,1462,4.4,332,2375,455,128,Dadra & Nagar Haveli
prod_8827,vegetables,703,3.6,145,3624,288,137,Haryana
prod_8828,vegetables,1132,4.0,161,6792,379,202,Chandigarh
prod_8829,vegetables,1417,4.5,495,6816,461,357,Delhi
prod_8830,vegetables,328,4.1,443,5502,464,249,Jharkhand
prod_8831,vegetables,1245,3.9,475,5838,378,316,Assam
prod_8832,vegetables,769,4.2,413,5815,205,212,Andhra Pradesh
prod_8833,vegetables,295,3.6,439,6048,153,246,Daman & Diu
prod_8834,vegetables,138,3.8,99,2740,322,110,Goa
prod_8835,grains,1535,4.1,189,5628,289,52,Bihar
prod_8836,grains,508,4.5,159,5919,161,81,Daman & Diu
prod_8837,grains,593,3.8,363,5432,258,389,Chhattisgarh
prod_8838,dairy,1340,3.7,402,548,198,81,Karnataka
prod_8839,dairy,1855,4.1,456,5515,419,327,Chhattisgarh
prod_8840,dairy,1144,3.6,166,5541,435,215,Chandigarh
prod_8841,meat,1938,4.8,428,2892,457,169,Lakshadweep
prod_8842,meat,1720,4.4,162,7519,422,133,Madhya Pradesh
prod_8843,beverages,1777,4.4,328,4170,310,198,Andhra Pradesh
prod_8844,beverages,1641,3.9,269,5380,179,261,Chhattisgarh
prod_8845,snacks,137,3.6,137,3919,290,206,Andhra Pradesh
prod_8846,snacks,610,4.7,453,2259,332,393,Goa
prod_8847,fruits,1289,4.6,364,7269,339,173,Delhi
prod_8848,fruits,1888,3.6,356,3449,470,304,Karnataka
prod_8849,fruits,904,3.7,318,6299,104,62,Kerala
prod_8850,fruits,630,4.0,370,4224,332,318,Jammu & Kashmir
prod_8851,fruits,1213,4.1,269,3027,129,123,Dadra & Nagar Haveli
prod_8852,fruits,1979,4.0,413,4889,229,357,Madhya Pradesh
prod_8853,fruits,1121,4.8,398,1463,337,335,Andhra Pradesh
prod_8854,fruits,1547,4.7,243,2968,439,161,Assam
prod_8855,fruits,937,3.5,458,7799,308,271,Bihar
prod_8856,fruits,171,3.7,162,7583,292,156,Assam
prod_8857,vegetables,1727,4.3,121,2451,180,153,Arunachal Pradesh
prod_8858,vegetables,955,4.9,475,4335,201,265,Chhattisgarh
prod_8859,vegetables,337,4.8,319,3106,143,181,Jammu & Kashmir
prod_8860,vegetables,1771,4.4,341,4191,376,88,Jammu & Kashmir
prod_8861,vegetables,1865,3.8,307,3764,431,60,Lakshadweep
prod_8862,vegetables,1230,3.7,346,1606,297,393,Kerala
prod_8863,vegetables,1272,4.0,163,4723,366,184,Andhra Pradesh
prod_8864,vegetables,1653,3.7,262,6574,260,185,Karnataka
prod_8865,grains,966,4.2,87,6180,118,258,Karnataka
prod_8866,grains,1631,3.9,246,2515,114,54,Bihar
prod_8867,grains,1668,4.3,457,2258,163,209,Daman & Diu
prod_8868,dairy,1716,3.8,102,5001,380,54,Goa
prod_8869,dairy,386,3.9,238,2488,322,145,Jammu & Kashmir
prod_8870,dairy,1014,4.1,286,5366,424,165,Goa
prod_8871,meat,1054,3.8,99,5807,437,304,Bihar
prod_8872,meat,1489,4.1,265,3686,498,235,Madhya Pradesh
prod_8873,beverages,588,4.6,80,4732,243,284,Jharkhand
prod_8874,beverages,1028,3.7,241,6478,370,289,Himachal Pradesh
prod_8875,snacks,1569,4.1,283,2898,429,332,Himachal Pradesh
prod_8876,snacks,352,4.4,309,6824,309,258,Bihar
prod_8877,fruits,1482,3.8,288,2105,256,323,Chandigarh
prod_8878,fruits,1877,3.5,62,4474,485,372,Dadra & Nagar Haveli
prod_8879,fruits,763,4.0,219,4231,384,368,Bihar
prod_8880,fruits,1355,3.7,103,2503,271,103,Arunachal Pradesh
prod_8881,fruits,1276,4.3,487,6254,232,180,Jammu & Kashmir
prod_8882,fruits,273,4.6,107,7211,109,234,Delhi
prod_8883,fruits,1005,4.0,206,739,293,291,Andhra Pradesh
prod_8884,fruits,1679,4.5,327,6517,359,143,Madhya Pradesh
prod_8885,fruits,390,4.3,348,2301,276,334,Assam
prod_8886,fruits,566,4.9,430,6281,500,312,Andhra Pradesh
prod_8887,vegetables,1411,3.7,436,3090,351,140,Himachal Pradesh
prod_8888,vegetables,182,4.8,495,3817,379,295,Goa
prod_8889,vegetables,1877,3.5,386,7350,469,392,Kerala
prod_8890,vegetables,821,3.5,181,5608,101,185,Delhi
prod_8891,vegetables,1522,3.9,51,2202,210,117,Haryana
prod_8892,vegetables,1510,4.9,105,3403,366,138,Kerala
prod_8893,vegetables,1661,4.6,57,622,413,270,Andhra Pradesh
prod_8894,vegetables,176,4.5,168,1535,279,357,Chhattisgarh
prod_8895,grains,1343,4.2,323,3231,323,76,Goa
prod_8896,grains,674,4.8,435,2537,496,66,Kerala
prod_8897,grains,1193,3.8,354,2285,382,299,Daman & Diu
prod_8898,dairy,1325,3.9,329,3019,414,298,Jammu & Kashmir
prod_8899,dairy,1178,4.3,278,1942,303,175,Lakshadweep
prod_8900,dairy,1650,4.9,86,7312,424,323,Arunachal Pradesh
prod_8901,meat,1182,4.9,130,5053,294,125,Goa
prod_8902,meat,1425,4.8,139,7027,365,188,Andhra Pradesh
prod_8903,beverages,1906,3.5,280,3946,249,242,Madhya Pradesh
prod_8904,beverages,1152,4.3,183,3796,183,250,Jharkhand
prod_8905,snacks,794,3.6,445,2612,106,77,Kerala
prod_8906,snacks,1229,4.0,444,5471,121,295,Jharkhand
prod_8907,fruits,357,4.9,411,3668,210,161,Jammu & Kashmir
prod_8908,fruits,625,3.8,197,5359,439,252,Arunachal Pradesh
prod_8909,fruits,1213,3.7,95,5116,391,397,Chhattisgarh
prod_8910,fruits,1493,3.9,458,2666,484,208,Andhra Pradesh
prod_8911,fruits,174,4.9,352,2748,204,334,Karnataka
prod_8912,fruits,836,5.0,399,1664,273,222,Andhra Pradesh
prod_8913,fruits,752,4.2,148,3187,251,74,Gujarat
prod_8914,fruits,652,3.8,486,2211,468,50,Assam
prod_8915,fruits,1318,3.8,253,1889,437,328,Haryana
prod_8916,fruits,738,4.8,103,3036,475,75,Gujarat
prod_8917,vegetables,1638,3.5,50,5328,305,384,Dadra & Nagar Haveli
prod_8918,vegetables,283,4.8,420,5462,293,300,Madhya Pradesh
prod_8919,vegetables,417,3.7,429,1472,311,362,Gujarat
prod_8920,vegetables,1449,4.4,192,7059,302,381,Goa
prod_8921,vegetables,495,3.8,465,3704,130,115,Jammu & Kashmir
prod_8922,vegetables,817,4.6,408,5408,294,144,Gujarat
prod_8923,vegetables,1552,4.5,163,3110,372,181,Andaman and Nicobar Islands
prod_8924,vegetables,1622,4.5,200,2773,220,339,Andhra Pradesh
prod_8925,grains,657,4.2,268,7606,419,104,Andaman and Nicobar Islands
prod_8926,grains,436,3.8,120,7925,451,359,Dadra & Nagar Haveli
prod_8927,grains,939,4.9,146,7956,152,298,Goa
